Data,PM25,d3_mean,weekly_mean,month_max,month_std,expanding_mean,expanding_median,nested_mean,lag1d,day_of_week,month_number,season,trend,seasonal,resid
2022-01-11,63.970798,32.10086233333333,18.803785428571427,43.070916,13.249881557398092,15.1910329,10.014828,10.436469047619047,43.070916,1,1,0,21.14433462986785,29.954730719049223,12.87173265108293
2022-01-12,31.368494,46.983676,26.558457428571426,63.970798,19.347311675911442,19.625557,10.341562,14.05640980952381,63.970798,2,1,0,21.34009671428337,10.938553197119822,-0.9101559114031943
2022-01-13,10.032802,46.136736000000006,30.194745714285713,63.970798,18.75582304597791,20.604135083333333,12.028856999999999,19.576125238095237,31.368494,3,1,0,20.646327387429892,-9.609402500726624,-1.0041228867032679
2022-01-14,10.323119,35.124031333333335,30.770118999999998,63.970798,18.19511512191977,19.790955615384615,10.341562,25.18566285714286,10.032802,4,1,0,19.55047633992316,-7.1990469267160115,-2.028310413207148
2022-01-15,13.733921,17.241471666666666,30.2854,63.970798,17.66348613038769,19.114681571428573,10.3323405,29.174440714285712,10.323119,5,1,0,18.17146211246574,-7.349794866736041,2.912253754270303
2022-01-16,19.630789,11.363280666666668,29.487052,63.970798,17.077566867631074,18.7559642,10.341562,30.41675490476191,13.733921,6,1,0,16.667120031842344,-4.66935938306262,7.6330283512202755
2022-01-17,4.735347,14.562609666666667,27.44726271428571,63.970798,16.49994656089634,18.81064075,12.028856999999999,30.180857000000003,19.630789,0,1,0,15.171522459104958,-9.49465060746058,-0.9415248516443793
2022-01-18,7.674305,12.700019,21.97075285714286,63.970798,16.33666061989868,17.982682294117648,10.341562,29.073238238095236,4.735347,1,1,0,13.792669244938834,-8.899702074422903,2.781337829484068
2022-01-19,12.264329,10.680147,13.928396714285714,63.970798,16.034049882265105,17.409994666666666,10.3323405,26.301689190476193,7.674305,2,1,0,12.598105182615086,-2.0656224608909137,1.7318462782758282
2022-01-20,3.973222,8.224660333333334,11.199230285714284,63.970798,15.626948142436243,17.139170157894736,10.341562,21.115470761904763,12.264329,3,1,0,11.619773261025463,-1.9719365208816093,-5.674614740143854
2022-01-21,4.190932,7.970618666666667,10.333576000000003,63.970798,15.492446767082136,16.48087275,10.3323405,15.699459952380954,3.973222,4,1,0,10.834483558761391,3.1303466920176155,-9.773898250779007
2022-01-22,5.733206,6.809494333333333,9.457549285714284,63.970798,15.336479984965882,15.895637476190476,10.323119,11.820401,4.190932,5,1,0,10.197221609559913,9.441935988681628,-13.90595159824154
2022-01-23,15.78446,4.632453333333333,8.31459,63.970798,15.122882474829513,15.433708772727272,10.177960500000001,10.330118523809526,5.733206,6,1,0,9.656308112800634,19.868925982163056,-13.74077409496369
2022-01-24,27.958402,8.569532666666666,7.765114428571429,63.970798,14.775364537490528,15.448958826086956,10.323119,9.368571761904763,15.78446,0,1,0,9.2104588775787,8.343278605216652,10.404664517204646
2022-01-25,7.365961,16.492022666666667,11.082693714285714,63.970798,14.674462659958325,15.970185625,10.3323405,8.512417904761904,27.958402,1,1,0,8.905462723384037,-5.195238183678359,3.6557364602943228
2022-01-26,6.712761,17.03627433333333,11.038644571428572,63.970798,14.46819503887077,15.62601664,10.323119,9.054132714285714,7.365961,2,1,0,8.75433258753467,-4.922710857208635,2.881139269673966
2022-01-27,8.055299,14.012374666666666,10.245563428571428,63.970798,14.283246872131752,15.283199115384615,10.177960500000001,9.962150904761904,6.712761,3,1,0,8.7071290934768,-4.8560951422292655,4.204265048752466
2022-01-28,1.705395,7.378007,10.828717285714285,63.970798,14.074781268204404,15.015499111111112,10.032802,10.788967238095239,8.055299,4,1,0,8.706348248157584,-4.005561651166806,-2.9953915969907774
2022-01-29,6.984887,5.491151666666667,10.473640571428572,63.970798,14.038858677810722,14.54013825,9.860448,10.704308428571428,1.705395,5,1,0,8.720913065181007,-6.155359470817428,4.41933340563642
2022-01-30,3.828081,5.581860333333334,10.652452142857143,63.970798,13.857091290742922,14.279612344827587,9.688094,10.515973761904762,6.984887,6,1,0,8.716012653514511,-6.361120725277802,1.47318907176329
2022-01-31,12.754385,4.172787666666667,8.944398000000001,63.970798,13.749137615994446,13.931227966666667,8.871696499999999,10.651603333333332,3.828081,0,1,0,8.656092503445315,-0.42482086722853946,4.523113363783224
2022-02-01,9.561409,7.855784333333333,6.772395571428571,63.970798,13.646444600428682,13.89326529032258,9.688094,10.023496904761904,12.754385,1,2,0,8.533443154821915,-1.103006240007844,2.1309720851859275
2022-02-02,4.100249,8.714625,7.086030999999999,63.970798,13.654775691946039,13.75789478125,9.624751499999999,8.789748571428571,9.561409,2,2,0,8.377701886384845,0.6532552480280087,-4.930708134412853
2022-02-03,13.117264,8.805347666666666,6.712815,63.970798,13.676741965604904,13.46523884848485,9.561409,7.600941523809524,4.100249,3,2,0,8.25875981027691,5.060158423726984,-0.20165423400389315
2022-02-04,14.460542,8.926307333333334,7.4359528571428575,63.970798,13.65259775429115,13.455004294117646,9.624751499999999,6.857080523809524,13.117264,4,2,0,8.273284915335244,10.39024166925032,-4.202984584585565
2022-02-05,4.880536,10.559351666666666,9.258116714285714,63.970798,13.561531816108708,13.483733942857143,9.688094,7.078266285714285,14.460542,5,2,0,8.448187711781458,6.801864099533063,-10.369515811314521
2022-02-06,5.424843,10.819447333333335,8.957495142857143,63.970798,13.587453163184518,13.244756222222222,9.624751499999999,7.802294857142857,4.880536,6,2,0,8.784554039053509,-0.27373501178523746,-3.0859760272682717
2022-02-07,6.477001,8.255307,9.185604,63.970798,13.687844755946763,13.033407216216215,9.561409,8.550521571428572,5.424843,0,2,0,9.22055837979855,-2.26858347730669,-0.4749739024918611
2022-02-08,8.236814,5.594126666666667,8.288834857142858,63.970798,13.723626575342951,12.860870210526317,8.808354,9.13373861904762,6.477001,1,2,0,9.65025494100175,-3.016191884098833,1.6027509430970834
2022-02-09,9.161995,6.712886,8.099607,63.970798,13.21705233908965,12.742304666666668,8.236814,8.810644666666667,8.236814,2,2,0,10.011786554360091,-4.247969593704087,3.3981780393439944
2022-02-10,7.982699,7.9586033333333335,8.82271357142857,63.970798,11.939351580692156,12.652796925,8.6994045,8.524681952380954,9.161995,3,2,0,10.269048208876873,-2.854908868250078,0.5685596593732054
2022-02-11,6.567608,8.460502666666665,8.089204285714285,31.368494,6.75415164821565,12.538892097560975,8.236814,8.403718476190477,7.982699,4,2,0,10.423932714415548,-4.3457094037839825,0.4893846893684337
2022-02-12,9.307135,7.904100666666667,6.9616422857142854,27.958402,5.42869286699565,12.396718666666667,8.1460565,8.337174952380952,6.567608,5,2,0,10.472291033260221,0.839176450299864,-2.004332483560084
2022-02-13,18.995782,7.952480666666666,7.5940135714285715,27.958402,5.426072664401976,12.32486788372093,8.236814,7.957853380952381,9.307135,6,2,0,10.417508408903778,-0.1815929529474529,8.759866544043675
2022-02-14,20.266053,11.623508333333334,9.532719142857143,27.958402,5.717275737118626,12.476479568181817,8.6994045,7.548286714285714,18.995782,0,2,0,10.302671848260703,-1.3588909787809889,11.322272130520284
2022-02-15,23.495047,16.189656666666664,11.502583714285715,27.958402,6.005959267793705,12.649581199999998,9.161995,8.029458333333334,20.266053,1,2,0,10.156833494873482,1.5882390578221477,11.749974447304371
2022-02-16,9.906056,20.918960666666663,13.682331285714286,27.958402,6.264460817906533,12.885352195652173,9.234565,9.543105476190476,23.495047,2,2,0,9.98273516748057,2.712500694556705,-2.789179862037275
2022-02-17,1.995697,17.889051999999996,13.788625714285713,27.958402,6.193165021789194,12.821962914893616,9.307135,11.572544714285714,9.906056,3,2,0,9.782415293371946,4.978021319803245,-12.764739613175191
2022-02-18,7.529246,11.798933333333332,12.933339714285713,27.958402,6.348296357537557,12.596415708333334,9.234565,12.991180238095238,1.995697,4,2,0,9.537440166580383,5.496863790734956,-7.50505795731534
2022-02-19,3.701184,6.476999666666665,13.070716571428571,27.958402,6.341414118954538,12.493004081632654,9.161995,13.468098904761904,7.529246,5,2,0,9.299603853429915,1.1482013394038215,-6.746621192833736
2022-02-20,4.771642,4.408708999999999,12.26986642857143,27.958402,6.349853166643684,12.31716768,8.6994045,13.264227333333332,3.701184,6,2,0,9.216799971325756,-4.765060586988283,0.319902615662528
2022-02-21,2.648814,5.334023999999999,10.237846428571428,27.958402,6.333845337764397,12.169216196078432,8.236814,12.757974238095235,4.771642,0,2,0,9.45355513046795,-4.371839031168627,-2.4329020992993238
2022-02-22,5.569767,3.707213333333332,7.721098,27.958402,6.422529793411818,11.986131538461537,8.1460565,11.859476476190475,2.648814,1,2,0,10.101748146174758,-0.7885232455958388,-3.74345790057892
2022-02-23,8.817526,4.330074333333332,5.160343714285714,27.958402,6.345870680264295,11.865068056603773,8.055299,10.076270285714283,5.569767,2,2,0,11.137898180079867,-3.1979354396225235,0.8775632595426561
2022-02-24,14.550706,5.678702333333333,5.004839428571429,23.495047,5.254643277420093,11.80863209259259,8.1460565,7.706429380952379,8.817526,3,2,0,12.471477698112604,-0.6557147898234601,2.7349430917108553
2022-02-25,6.640263,9.645999666666667,6.798412142857143,23.495047,5.364723479165644,11.858487981818183,8.236814,5.9620937142857136,14.550706,4,2,0,13.953339826628884,-1.0396740292006255,-6.2734027974282585
2022-02-26,9.887823,10.002831666666667,6.6714145714285715,23.495047,5.36567456418157,11.765305392857142,8.1460565,5.654531761904762,6.640263,5,2,0,15.370354492307456,-1.4274433369470954,-4.055088155360362
2022-02-27,6.259366,10.359597333333332,7.555220142857143,23.495047,5.368318449657017,11.732367105263158,8.236814,6.158222047619048,9.887823,6,2,0,16.55323705579374,1.2719409398543873,-11.565811995648128
2022-02-28,18.578525,7.595817333333332,7.767752142857143,23.495047,5.223887598901052,11.63800501724138,8.1460565,7.008348952380952,6.259366,0,2,0,17.45564112796559,1.4603076353750022,-0.3374237633405919
2022-03-01,40.421633,11.575237999999999,10.043425142857144,23.495047,5.496790087301331,11.755640949152543,8.236814,7.331462285714285,18.578525,1,3,1,18.112661277520573,5.898145685290776,16.41082603718865
2022-03-02,44.721259,21.753174666666666,15.022263142857144,40.421633,7.8103550047174695,12.233407483333334,8.527170000000002,8.45546580952381,40.421633,2,3,1,18.590693869139194,6.709162454781261,19.421402676079545
2022-03-03,32.493333,34.573805666666665,20.151367857142855,44.721259,9.99779651258985,12.765995213114753,8.817526,10.944480142857142,44.721259,3,3,1,18.958116693711993,1.424143569106946,12.111072737181061
2022-03-04,10.159836,39.212075,22.714600285714287,44.721259,10.689207907680876,13.084178080645161,8.9897605,15.072352047619047,32.493333,4,3,1,19.227833787250567,-6.641023199308525,-2.4269745879420412
2022-03-05,11.266839,29.124809333333335,23.217396428571426,44.721259,10.584376682177027,13.037759952380952,9.161995,19.296077095238097,10.159836,5,3,1,19.395689598909424,-3.086106236582437,-5.042744362326989
2022-03-06,23.368259,17.973336,23.414398714285714,44.721259,10.586454142988304,13.0100893125,9.234565,22.02778819047619,11.266839,6,3,1,19.468492325163897,-0.16388684460164613,4.0636535194377466
2022-03-07,10.885815,14.931644666666665,25.858526285714284,44.721259,10.76655658645945,13.16944576923077,9.307135,23.11546514285714,23.368259,0,3,1,19.447575124860432,-1.4625188485626415,-7.099241276297791
2022-03-08,14.623066,15.173637666666666,24.759567714285716,44.721259,10.669573592423516,13.134845303030302,9.434272,24.163440476190477,10.885815,1,3,1,19.3679723336727,-1.3319590960922096,-3.4129472375804912
2022-03-09,15.475635,16.292379999999998,21.074058142857144,44.721259,10.576048093186898,13.157057552238806,9.561409,24.67749757142857,14.623066,2,3,1,19.331056350345175,-2.905721898533354,-0.9496994518118207
2022-03-10,7.63802,13.661505333333333,16.896111857142856,44.721259,10.502938586113705,13.191154279411764,9.624751499999999,23.897384047619045,15.475635,3,3,1,19.490228188317065,-1.6873920688581838,-10.164816119458882
2022-03-11,14.532141,12.578907,13.345352857142856,44.721259,10.514064034261397,13.11067407246377,9.561409,20.90991257142857,7.63802,4,3,1,19.966150827412655,1.5349700508610185,-6.968979878273673
2022-03-12,21.825505,12.548598666666669,13.969967857142857,44.721259,10.481748733810186,13.130980742857142,9.624751499999999,17.105174285714288,14.532141,5,3,1,20.795546513869883,0.9383503293675741,0.0916081567625433
2022-03-13,25.889439,14.665222,15.478348714285714,44.721259,10.522873926861138,13.253438830985916,9.688094,14.73714419047619,21.825505,6,3,1,21.944598055251376,7.722492192486574,-3.77765124773795
2022-03-14,25.962716,20.74902833333333,15.838517285714286,44.721259,10.628494172148192,13.428938833333333,9.787958499999998,14.264556476190476,25.889439,0,3,1,23.3253374940771,5.997368026804149,-3.35998952088125
2022-03-15,25.671728,24.55922,17.992360285714287,44.721259,10.761846536629676,13.600634410958904,9.887823,15.095611285714284,25.962716,1,3,1,24.816354483687277,0.22068957231978797,0.6346839439929362
2022-03-16,18.088629,25.841294333333334,19.57074057142857,44.721259,10.906192021178454,13.763757297297298,9.896939499999998,16.43640876190476,25.671728,2,3,1,26.315148528538842,-6.991479024973034,-1.2350405035658056
2022-03-17,32.857018,23.241024333333332,19.94402542857143,44.721259,10.881642750152736,13.821422253333333,9.906056,17.80053938095238,18.088629,3,3,1,27.678274041319565,-2.101008318645771,7.2797522773262
2022-03-18,31.005642,25.539125000000002,23.546739428571424,44.721259,11.244669899174369,14.071890618421051,9.969429,19.169042095238094,32.857018,4,3,1,28.751356081153777,-0.11285731368111254,2.3671432325273365
2022-03-19,40.568025,27.317096333333335,25.900096714285716,44.721259,11.514036411576948,14.291809467532469,10.032802,21.02050180952381,31.005642,5,3,1,29.456867713631276,-0.7062347831712243,11.817392069539949
2022-03-20,28.15726,34.810228333333335,28.57759957142857,44.721259,11.97212765107739,14.628684025641027,10.096319000000001,23.130287190476192,40.568025,6,3,1,29.750169936458416,-0.3765949271508573,-1.2163150093075572
2022-03-21,27.123134,33.243642333333334,28.901574,44.721259,11.949477813023904,14.79993182278481,10.159836,26.008145238095242,28.15726,0,3,1,29.592617089496475,-1.1636530166695989,-1.3058300728268755
2022-03-22,39.842155,31.949473,29.067348,44.721259,11.707345851597744,14.953971849999999,10.2414775,27.793090095238096,27.123134,1,3,1,28.99632812098002,-1.308259157727546,12.154086036747525
2022-03-23,45.629708,31.70751633333333,31.091694714285715,44.721259,11.950030058109078,15.26123337037037,10.323119,28.84884052380952,39.842155,2,3,1,28.02348070041564,2.0951347176709696,15.511092581913395
2022-03-24,30.135182,37.53166566666666,35.02613457142857,45.629708,12.305078619431002,15.631580621951219,10.3323405,29.68687223809524,45.629708,3,3,1,26.719793386776097,0.25809171718937973,3.1572968960345236
2022-03-25,34.34431,38.53568166666667,34.637300857142854,45.629708,11.990781007958015,15.806322807228915,10.341562,31.72839242857143,30.135182,4,3,1,25.12801185079881,4.344208806417663,4.872089342783529
2022-03-26,18.19752,36.70306666666667,35.11425342857143,45.629708,11.871726971237079,16.027013130952383,10.613688499999999,33.58504338095238,34.34431,5,3,1,23.31544307263983,2.0906548792690036,-7.208577951908833
2022-03-27,12.881595,27.559004,31.918467,45.629708,11.794075517875921,16.052548505882353,10.885815,34.92589628571429,18.19752,6,3,1,21.34921259107557,-2.144008450597667,-6.3236091404779025
2022-03-28,14.241913,21.807808333333337,29.736229142857145,45.629708,11.534193643636659,16.015676953488374,11.076327,33.89000709523809,12.881595,0,3,1,19.3084333728251,-5.2289516066786765,0.16243123385357805
2022-03-29,16.328249,15.107009333333332,27.896054714285718,45.629708,11.377479025967148,15.995288862068964,11.266839,32.256316523809524,14.241913,1,3,1,17.287480041822636,-0.7190204334550593,-0.24021060836757613
2022-03-30,12.336944,14.483919,24.536925285714286,45.629708,10.974579131097355,15.9990725,11.765584,29.850250285714285,16.328249,2,3,1,15.370863035563527,-0.6525815780800268,-2.3813374574835002
2022-03-31,6.712749,14.302368666666666,19.78081614285714,45.629708,11.14715017625888,15.957924988764045,12.264329,27.38973638095238,12.336944,3,3,1,13.62233561926531,1.1419969278844406,-8.051583547149752
2022-04-01,14.314873,11.792647333333333,16.434754285714288,45.629708,11.15688642934254,15.85520081111111,11.765584,24.071265380952383,6.712749,4,4,1,12.129905109905769,0.9121453410165863,1.2728225490776452
2022-04-02,11.611241,11.121521999999999,13.573406142857143,45.629708,10.485811316977019,15.838274131868133,12.264329,20.250831904761903,14.314873,5,4,1,10.96553641548165,1.834559375331836,-1.188854790813485
2022-04-03,5.878351,10.879621,12.632509142857144,45.629708,10.464152017852097,15.792328119565218,11.937785,16.596325523809522,11.611241,6,4,1,10.127365333968953,1.0481724785530606,-5.297186812522013
2022-04-04,10.903622,10.601488333333334,11.632045714285713,45.629708,10.650129327527981,15.685726215053762,11.611241,14.213556523809524,5.878351,0,4,1,9.57605474595265,2.403124130604353,-1.0755568765570018
2022-04-05,6.749169,9.464404666666667,11.155147,45.629708,10.66206528445737,15.634852765957447,11.439039999999999,12.612653666666668,10.903622,1,4,1,9.2958927675065,-0.6045849153413244,-1.9421388521651748
